GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION http://www.broadinstitute.org/gsea/msigdb/cards/GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION BIOLOGICAL_PROC
GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION BIOLOGICAL_PROC
GO_APICAL_PROTEIN_LOCALIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_APICAL_PROTEIN_LOCALIZATION BIOLOGICAL_PROC
GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY BIOLOGICAL_PROC
GO_FOREBRAIN_NEURON_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_FOREBRAIN_NEURON_DEVELOPMENT BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION BIOLOGICAL_PROC
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT BIOLOGICAL_PROC
GO_MITOTIC_CYTOKINESIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOTIC_CYTOKINESIS BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS BIOLOGICAL_PROC
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION http://www.broadinstitute.org/gsea/msigdb/cards/GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION BIOLOGICAL_PROC
GO_CYTOPLASMIC_TRANSLATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_CYTOPLASMIC_TRANSLATION BIOLOGICAL_PROC
GO_MEIOTIC_CHROMOSOME_SEGREGATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEIOTIC_CHROMOSOME_SEGREGATION BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT BIOLOGICAL_PROC
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR BIOLOGICAL_PROC
GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS BIOLOGICAL_PROC
GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY BIOLOGICAL_PROC
GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY BIOLOGICAL_PROC
GO_DENDRITE_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_DENDRITE_DEVELOPMENT BIOLOGICAL_PROC
GO_REGULATION_OF_RESPIRATORY_BURST http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_RESPIRATORY_BURST BIOLOGICAL_PROC
GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION BIOLOGICAL_PROC
GO_MEMORY http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEMORY BIOLOGICAL_PROC
GO_NEURON_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEURON_DEVELOPMENT BIOLOGICAL_PROC
GO_REGULATION_OF_GOLGI_ORGANIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_GOLGI_ORGANIZATION BIOLOGICAL_PROC
GO_ENDOTHELIAL_CELL_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_ENDOTHELIAL_CELL_DEVELOPMENT BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION BIOLOGICAL_PROC
GO_REGULATION_OF_CELL_ACTIVATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_ACTIVATION BIOLOGICAL_PROC
GO_MULTICELLULAR_ORGANISM_AGING http://www.broadinstitute.org/gsea/msigdb/cards/GO_MULTICELLULAR_ORGANISM_AGING BIOLOGICAL_PROC
GO_ATP_DEPENDENT_CHROMATIN_REMODELING http://www.broadinstitute.org/gsea/msigdb/cards/GO_ATP_DEPENDENT_CHROMATIN_REMODELING BIOLOGICAL_PROC
GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS BIOLOGICAL_PROC
GO_ION_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_ION_TRANSPORT BIOLOGICAL_PROC
GO_LIPID_MODIFICATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_LIPID_MODIFICATION BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT BIOLOGICAL_PROC
GO_REGULATION_OF_HEPATOCYTE_PROLIFERATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_HEPATOCYTE_PROLIFERATION BIOLOGICAL_PROC
GO_ACYLGLYCEROL_HOMEOSTASIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_ACYLGLYCEROL_HOMEOSTASIS BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY BIOLOGICAL_PROC
GO_HEMOGLOBIN_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_HEMOGLOBIN_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_SINGLE_FERTILIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_SINGLE_FERTILIZATION BIOLOGICAL_PROC
GO_LEUKOCYTE_ACTIVATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_LEUKOCYTE_ACTIVATION BIOLOGICAL_PROC
GO_CHROMOSOME_ORGANIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_CHROMOSOME_ORGANIZATION BIOLOGICAL_PROC
GO_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY BIOLOGICAL_PROC
GO_SYNAPTIC_VESICLE_LOCALIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_SYNAPTIC_VESICLE_LOCALIZATION BIOLOGICAL_PROC
GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY BIOLOGICAL_PROC
GO_ESTABLISHMENT_OF_SPINDLE_ORIENTATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_ESTABLISHMENT_OF_SPINDLE_ORIENTATION BIOLOGICAL_PROC
GO_METANEPHRIC_NEPHRON_MORPHOGENESIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_METANEPHRIC_NEPHRON_MORPHOGENESIS BIOLOGICAL_PROC
GO_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_RESPONSE_TO_UV_C http://www.broadinstitute.org/gsea/msigdb/cards/GO_RESPONSE_TO_UV_C BIOLOGICAL_PROC
GO_CARBOHYDRATE_CATABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_CARBOHYDRATE_CATABOLIC_PROCESS BIOLOGICAL_PROC
GO_DENTATE_GYRUS_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_DENTATE_GYRUS_DEVELOPMENT BIOLOGICAL_PROC
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT BIOLOGICAL_PROC
GO_LABYRINTHINE_LAYER_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_LABYRINTHINE_LAYER_DEVELOPMENT BIOLOGICAL_PROC
GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION BIOLOGICAL_PROC
GO_NEUROLOGICAL_SYSTEM_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEUROLOGICAL_SYSTEM_PROCESS BIOLOGICAL_PROC
GO_NEURONAL_STEM_CELL_DIVISION http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEURONAL_STEM_CELL_DIVISION BIOLOGICAL_PROC
GO_CERAMIDE_CATABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_CERAMIDE_CATABOLIC_PROCESS BIOLOGICAL_PROC
GO_EXCRETION http://www.broadinstitute.org/gsea/msigdb/cards/GO_EXCRETION BIOLOGICAL_PROC
GO_DIGESTION http://www.broadinstitute.org/gsea/msigdb/cards/GO_DIGESTION BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION BIOLOGICAL_PROC
GO_HINDBRAIN_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_HINDBRAIN_DEVELOPMENT BIOLOGICAL_PROC
GO_OLIGOSACCHARIDE_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_OLIGOSACCHARIDE_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT BIOLOGICAL_PROC
GO_MODULATION_OF_GROWTH_OF_SYMBIONT_INVOLVED_IN_INTERACTION_WITH_HOST http://www.broadinstitute.org/gsea/msigdb/cards/GO_MODULATION_OF_GROWTH_OF_SYMBIONT_INVOLVED_IN_INTERACTION_WITH_HOST BIOLOGICAL_PROC
GO_CHROMOSOME_SEGREGATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_CHROMOSOME_SEGREGATION BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY BIOLOGICAL_PROC
GO_ETHER_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_ETHER_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION BIOLOGICAL_PROC
GO_CYTOKINE_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_CYTOKINE_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_ANTEROGRADE_AXONAL_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANTEROGRADE_AXONAL_TRANSPORT BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE BIOLOGICAL_PROC
GO_STEROID_BIOSYNTHETIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_STEROID_BIOSYNTHETIC_PROCESS BIOLOGICAL_PROC
GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT BIOLOGICAL_PROC
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY BIOLOGICAL_PROC
GO_REGULATION_OF_INTERFERON_BETA_PRODUCTION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_INTERFERON_BETA_PRODUCTION BIOLOGICAL_PROC
GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION BIOLOGICAL_PROC
GO_N_GLYCAN_PROCESSING http://www.broadinstitute.org/gsea/msigdb/cards/GO_N_GLYCAN_PROCESSING BIOLOGICAL_PROC
GO_INORGANIC_ION_IMPORT_INTO_CELL http://www.broadinstitute.org/gsea/msigdb/cards/GO_INORGANIC_ION_IMPORT_INTO_CELL BIOLOGICAL_PROC
GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS BIOLOGICAL_PROC
GO_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY http://www.broadinstitute.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY BIOLOGICAL_PROC
GO_MEMBRANE_DEPOLARIZATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEMBRANE_DEPOLARIZATION BIOLOGICAL_PROC
GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY BIOLOGICAL_PROC
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE http://www.broadinstitute.org/gsea/msigdb/cards/GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE BIOLOGICAL_PROC
GO_REGULATION_OF_LYASE_ACTIVITY http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_LYASE_ACTIVITY BIOLOGICAL_PROC
GO_RESPONSE_TO_NITROGEN_COMPOUND http://www.broadinstitute.org/gsea/msigdb/cards/GO_RESPONSE_TO_NITROGEN_COMPOUND BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT BIOLOGICAL_PROC
GO_REGULATION_OF_DNA_RECOMBINATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_DNA_RECOMBINATION BIOLOGICAL_PROC
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION BIOLOGICAL_PROC
GO_RESPONSE_TO_ETHANOL http://www.broadinstitute.org/gsea/msigdb/cards/GO_RESPONSE_TO_ETHANOL BIOLOGICAL_PROC
GO_SULFUR_COMPOUND_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_SULFUR_COMPOUND_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT1_PROTEIN http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT1_PROTEIN BIOLOGICAL_PROC
GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_DNA_REPLICATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_DNA_REPLICATION BIOLOGICAL_PROC
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_METANEPHROS_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_METANEPHROS_DEVELOPMENT BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS BIOLOGICAL_PROC
GO_NUCLEOTIDE_PHOSPHORYLATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOTIDE_PHOSPHORYLATION BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC BIOLOGICAL_PROC
GO_GLUTAMATE_SECRETION http://www.broadinstitute.org/gsea/msigdb/cards/GO_GLUTAMATE_SECRETION BIOLOGICAL_PROC
GO_REGULATION_OF_MRNA_METABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_MRNA_METABOLIC_PROCESS BIOLOGICAL_PROC
GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING BIOLOGICAL_PROC
GO_REGULATION_OF_NFAT_PROTEIN_IMPORT_INTO_NUCLEUS http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_NFAT_PROTEIN_IMPORT_INTO_NUCLEUS BIOLOGICAL_PROC
GO_REGULATION_OF_VASCULOGENESIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_VASCULOGENESIS BIOLOGICAL_PROC
GO_LENS_FIBER_CELL_DIFFERENTIATION http://www.broadinstitute.org/gsea/msigdb/cards/GO_LENS_FIBER_CELL_DIFFERENTIATION BIOLOGICAL_PROC
GO_SENSORY_PERCEPTION http://www.broadinstitute.org/gsea/msigdb/cards/GO_SENSORY_PERCEPTION BIOLOGICAL_PROC
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT http://www.broadinstitute.org/gsea/msigdb/cards/GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT BIOLOGICAL_PROC
GO_FATTY_ACID_CATABOLIC_PROCESS http://www.broadinstitute.org/gsea/msigdb/cards/GO_FATTY_ACID_CATABOLIC_PROCESS BIOLOGICAL_PROC
GO_REGULATION_OF_VESICLE_FUSION http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_VESICLE_FUSION BIOLOGICAL_PROC
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS BIOLOGICAL_PROC
GO_REGULATION_OF_LIPID_STORAGE http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_LIPID_STORAGE BIOLOGICAL_PROC
GO_CARBOHYDRATE_TRANSPORT http://www.broadinstitute.org/gsea/msigdb/cards/GO_CARBOHYDRATE_TRANSPORT BIOLOGICAL_PROC
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS BIOLOGICAL_PROC
GO_EMBRYONIC_HEMOPOIESIS http://www.broadinstitute.org/gsea/msigdb/cards/GO_EMBRYONIC_HEMOPOIESIS BIOLOGICAL_PROC
GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING http://www.broadinstitute.org/gsea/msigdb/cards/GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING BIOLOGICAL_PROC
